Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
69.29193462423055,80.6498938750537,70.23525228659896,26.94440474323001,19.28312957892452,25.937447392563296,75.05213535059771,94.51887312463482,7.375678876682867,93.33532016266177,4.140013256875019,10.55349175019673
70.02208210771244,68.29964342671153,55.730531410223506,61.629726097547255,44.10576768094718,0.7871631639380094,89.40212405412228,27.160274767388803,95.18560379567754,59.9731574218756,42.59727196589126,89.40237695489543
23.570949671024433,16.14129186680714,25.523306785063028,71.24878064126776,82.30896735338241,4.064767974620775,92.11166788368857,49.42270773487761,93.25103563708868,9.73281979734385,47.9186554307933,32.784475698440694
20.793839838810158,85.54470041160646,40.438001229899825,10.713297406343148,36.25022823202924,18.18114518149515,40.14401371228304,88.87700669537341,28.013381397056712,97.76153346255558,45.005727019350736,47.66806084713562
80.61347881549496,4.8680234478916,50.80178322805979,43.12891409667543,85.49345323824285,42.35573716495761,50.197501653338946,96.2992855914912,96.34535094486475,44.56152788947506,96.00334707924006,60.35676996596543
98.99823350420374,96.55225553936376,96.64388073371306,88.29443908330168,82.02753754869224,43.28750953969778,47.890514144156505,3.43494685174357,67.27631888359606,63.568734972891846,14.310128455994864,94.34115572109212
81.97420029697959,2.35584631499266,0.8886954478306675,69.21503928337287,19.193435896642175,54.738033436342036,68.71155956266381,75.55110672997066,22.56144899536303,66.03808006350489,88.31922601720856,35.6557608643173
33.14724104305562,78.13931795595482,32.855396719276264,36.36509477767912,96.42943687922131,88.93582765595518,67.75513254458366,68.33488417508546,5.922300632917199,86.93100857784957,22.973065571273153,94.07044445721392
33.77908157297467,45.68155645577065,25.728125284522285,4.754433784216772,47.232740622988025,95.47638080513732,20.583634021423624,21.85332183549874,13.125854944130278,45.566076348480465,93.09460120977134,2.9220270761568523
46.134834316757214,53.3292376780634,22.193560175272907,56.74614110900165,74.17447310112935,88.57427004378431,37.28841036381718,70.85562876279033,73.55726058396073,54.248113058974056,88.11575511590355,62.70739971751287
63.47339267071944,67.94787075162212,79.46397908025452,6.787014414819903,39.71083133929589,86.2585974032899,16.960805421335113,36.8764447170272,94.74546077652573,58.48521304145765,63.55799423142315,71.2132403087137
93.25376099632977,95.03407146035642,75.48862697322933,37.640515227665446,85.07680960469838,2.07616870536802,52.23352915503337,60.16962427556122,97.15144617363957,15.615952492257302,4.904531652972666,88.04233850350114
36.029387316094706,,44.39533910526189,76.33122960030252,60.73584495678451,14.832959273260505,70.56333686247453,12.028963172577633,54.511906573310654,12.381831333272997,4.334424654621028,9.114689405420052
28.212795476831033,,70.42697510931634,86.93541415865712,66.5619031311997,64.72132168595753,50.014292948859016,15.903461864782376,83.26312172967722,52.468906708493776,21.93563902959771,53.14175583418829
68.13364286395793,,28.144814557969266,,4.069696585824801,,36.87677117332451,15.844548031843619,,78.61201495563603,,23.575199982429428
